"particle","weight","phi_logit","phi","log_K","K","log_psi","psi","mu_rho","rho","r","kappa","gamma"
11,0.0010544845023773,0.852229606297713,0.70103464402386,10.3086489561978,29990.8902500115,6.1594193324416,473.153250309108,-3.01262417659825,0.0468588024661717,0.249250332615894,0.652275500231828,0.386896116776748
12,2.73395356000831e-05,1.05137781394221,0.741039389492537,10.2506534711037,28301.0297842035,6.38575392722539,593.331893082118,-2.48942888795985,0.0766025849829405,0.203948289104717,1.98125437129525,0.295219682188633
13,0.000108428617189222,-0.204273557217236,0.449108453285996,9.51199059638368,13520.8821653355,5.82132112080967,337.417528620747,-3.47786909435774,0.0299485240744509,0.147523151348725,0.716217920965302,0.13316911792006
14,0.00138179818579089,0.368262948286545,0.59103917891103,10.9134931660986,54912.3285532589,5.14324422420369,171.270507912114,-1.85487949191123,0.135301006019562,0.271239096122786,0.699795448307644,0.376915894695807
15,0.0364040874822224,-0.377633693356577,0.406697747993455,9.85897722633396,19129.3144676839,5.22381795672601,185.64160437335,-3.22990262622237,0.0380558115277185,0.0483284641662262,0.189970109292501,0.27072467138945
16,0.02371254753284,-0.206362701470333,0.44859163313707,9.72448277348183,16722.0380722218,5.65660723981672,286.176066865874,-3.2406607210698,0.0376639351166116,0.262547143039763,0.493836408859374,0.117636706698782
17,3.84047726998383e-06,0.411081515605451,0.601347177628213,10.7504002225836,46648.694579037,5.21716301799425,184.410272633278,-1.89730937548708,0.130413303136594,0.316209753283645,0.814442621904235,0.218161501361369
18,0.00223820149862725,-0.174444377045797,0.456499163748099,9.64883581278506,15503.7283514394,5.14035617057398,170.776583084085,-2.75380156902086,0.0598723105433174,0.0374811741630698,0.678794002605244,0.072208960225766
19,9.46117123178641e-05,-0.295570516040014,0.426640662757559,9.55259433010526,14081.1785508585,5.41755688658989,225.327947754147,-3.27566891160443,0.0364153864969115,0.170492773971468,0.611336435641229,0.133214916382482
20,7.93686681774148e-06,-0.076214641300012,0.48095555735867,10.1931809577104,26720.3561815733,6.56463901257585,709.555709271801,-1.83699677220296,0.137406866343085,0.325997608187499,1.58046451489149,0.324246555433888
21,0.000539167900713317,1.05261902058575,0.74127750579308,9.72998780066403,16814.3471953458,6.2440593738495,514.944626667782,-3.88662341958951,0.0201021133110217,0.207158351757957,1.41583305090267,0.260036116980195
22,1.62356777039307e-05,0.400998550238583,0.598927548877762,10.8997774314839,54164.3071855635,5.10753044268185,165.261727208846,-1.84842561102448,0.136057854299773,0.315796171699894,0.766505412741281,0.175235281503183
23,0.00421339471378958,0.169767037390399,0.542340118321274,10.0469071590983,23084.2803168884,6.15425434535858,470.715720207564,-2.09088228740027,0.109986178214439,0.343398688759768,1.32798170717553,0.909742184679615
24,2.32616593155611e-05,0.511042132561089,0.625050742875368,10.879541717226,53079.2690286658,5.01316741422044,150.380299297184,-2.12030922511064,0.107138486470937,0.321783498845271,0.903600923146098,0.307627379339563
25,8.22877450556328e-06,0.463392958776607,0.61381877097606,10.9341406113732,56057.9138586637,4.87420810578861,130.870476592924,-1.93679872990205,0.125999971235835,0.303266317631587,0.945704691593157,0.281486139981177
26,1.57702035774644e-05,1.18506446001223,0.765857184984518,10.3745630012704,32034.3166109554,6.14168076885825,464.83419348907,-2.36390743583773,0.0859666651314684,0.17488479601687,1.88702684379621,0.380920734464095
27,1.62229983061101e-05,1.17684932589124,0.764380831354937,10.1502624291588,25597.8189394105,6.1269766834417,458.049237338444,-2.34459120462038,0.087496653604504,0.203616004528595,1.91969701523926,0.373665162406004
28,0.000815808390977554,0.906553115906745,0.71229430612056,10.0437146543426,23010.7011555988,6.77622926868135,876.756470141713,-2.1427209373261,0.105013385686665,0.148546229888874,1.9328068853087,0.49535122971243
29,0.0082420620670325,0.746511926996384,0.678418190992319,11.0563755700839,63346.5401920782,5.41927285527519,225.714935390792,-2.92492861672262,0.0509349208495547,0.100982116068427,1.26472540172782,0.136378894551403
30,0.00055640428877677,0.138854230519908,0.534657890402089,9.86416604809805,19228.8310345091,6.74695442346788,851.461618110487,-1.34844137227389,0.206125305179082,0.37836904072064,1.37044062353715,0.635441220980729
31,0.000124071539903173,0.236426862386194,0.558832918691559,10.767832097576,47468.9977304566,5.17416023598591,176.648209163309,-2.01692011831894,0.117437832946061,0.302676671152294,1.04860996380597,0.146430984777865
32,0.000154727424145382,0.878538413853022,0.706519253004573,10.3722683696117,31960.8939251192,6.61180787247005,743.826547423989,-2.22078432784444,0.0978995143785215,0.141721437610094,1.91666005423208,0.589900294691848
33,0.000525731228156772,0.299541135651126,0.574330339777749,10.4701028996029,35245.8439655492,5.10218617909324,164.380880811695,-2.93385273361542,0.0505052488549373,0.153426326676191,1.0857030929582,0.222612575437035
34,6.86255347894193e-06,0.397026279589197,0.597972982619531,10.773977601499,47761.6168673037,5.1665794765488,175.314144584786,-1.8811190171858,0.132260393788505,0.33987414032429,0.777123649192484,0.22807060787686
35,1.83578679206346e-05,1.08163448893165,0.746803170555879,10.5105417434743,36700.3563378694,6.39544494754744,599.109836378675,-2.11421323069045,0.107723026361739,0.162990900315379,1.98402707217706,0.385072266704261
36,3.38264402922519e-05,-0.257069030102487,0.436084341524076,9.48193356595959,13120.5314161771,5.65647703713326,286.138808399654,-3.38730451734329,0.0326945944252558,0.170877260247207,0.630820020818319,0.102990098064835
37,0.0450110033081052,0.300628731412205,0.574596208232704,10.6074578141631,40435.2744993153,5.40415597928837,222.328491419806,-2.75925811679544,0.0595659110745606,0.146494154378766,1.58194823173472,0.510848622536291
38,0.00231298150832322,-0.489145118964774,0.380094976449974,9.76214248290391,17363.7934822237,5.09682407124827,163.501811738981,-2.78411733850866,0.0581885037909903,0.0778853644669213,0.797184642971589,0.108547764760103
39,1.85317237391187e-05,1.03006650834055,0.736928789659316,10.4328462032062,33956.8609771243,6.38048101779713,590.211541643999,-2.42466498580955,0.0813111015317277,0.203371891427156,2.11008454976849,0.456201171709822
40,0.00103712678868617,0.876349053804524,0.706065084471846,10.1821227508439,26426.5046851237,6.18673953508799,486.25809134285,-2.10212612482652,0.108890344802889,0.116195529563219,2.03682755297746,0.395772961082876
41,0.000919626775832752,0.547461334800117,0.633546400963125,10.8373664008373,50887.1849068995,6.21676558545131,501.079908039459,-3.15114380358791,0.0410462328028493,0.148789063792987,1.48900199827626,0.483918622900033
42,0.000110037688040112,1.09183459661457,0.748727030664465,10.4324282716273,33942.6722977555,6.21372290367385,499.557598460475,-2.08714538587573,0.110352514072886,0.132654630436923,1.9653752484311,0.497571489861062
43,3.26769770638084e-05,0.33722198031042,0.583515551308971,10.5145348018635,36847.1959781547,5.11848047528183,167.081292477878,-2.93938572486036,0.0502405761291679,0.109847648632418,1.31738356345245,0.240688103355343
44,2.84705569429802e-06,1.08620791974163,0.747666975817927,10.3545406827871,31399.2938499115,6.41154629072761,608.834388540058,-2.33581254648884,0.0882000931496217,0.159794761380299,1.9057290293581,0.409135234174692
45,2.22676884809022e-05,-0.153681461113975,0.461655074208614,10.1349526174864,25208.9058417886,6.57300859148282,715.519313384616,-1.83320433042879,0.137856988558538,0.386293462998035,1.51464279545088,0.272488322301567
46,0.000190570115374456,1.0665228745595,0.743935100512237,10.2975448283582,29659.7097091029,6.37466654730501,586.789731697875,-3.19562705423567,0.0393306165130127,0.199171386528433,0.606779971125346,0.431159509272611
47,1.84246579892783e-05,0.299717128389548,0.574373365039628,10.8907245263921,53676.1756910273,5.18782310896899,179.078294377895,-2.12374411025675,0.106810349060173,0.268308358962926,0.841011307570155,0.306805755346131
48,5.41665198141717e-05,1.05043255463927,0.740857952894423,10.1081469207836,24542.1400431148,6.13220812335608,460.451773283252,-2.235321749604,0.0966231227081569,0.130921779845848,1.96910357927554,0.315440182223925
49,1.05673798578572e-05,0.372392803505308,0.59203703733842,10.8434599099579,51198.213096414,5.23963698517663,188.601624791713,-1.92652410007519,0.127135809054943,0.372609582934362,0.898279277024704,0.286145200728621
50,0.000131831372898828,0.859210373882695,0.702495652422741,10.2734425280254,28953.3886517599,6.7898706473892,888.798585977012,-2.202421330858,0.0995332634393854,0.474941305469722,1.12402099141235,0.298725678466419
51,0.000160832807979973,-0.267253681659788,0.433581436012422,9.51911861674264,13617.6035953184,5.43499015379138,229.290590621643,-3.22340640314903,0.0382943373990762,0.125011152005439,0.728152065165801,0.123548966621651
52,0.000255296840077061,-0.110161253163671,0.472487504244821,9.26512067409885,10563.0852044138,5.39325123227367,219.917226478086,-3.30720133615106,0.0353249656613944,0.107383492063561,0.66878973262721,0.205720887582842
53,0.000322443630115408,-0.254707142562849,0.436665252024212,9.93999105822255,20743.55880064,6.86543162710517,958.559490783882,-1.78893887789478,0.1432028694276,0.362642438630948,1.49306205241153,0.271790369494024
54,1.35536087453446e-06,0.403441446450274,0.59951422306307,10.9084600786102,54636.6443527808,5.1177153926697,166.953510374358,-1.88911019487559,0.131345957741862,0.293049059141293,0.893327586873156,0.261017700933246
55,0.000113525746612661,1.12339607233561,0.754618109499313,10.602500855779,40235.3344829434,6.60365565009148,737.787357852859,-2.6197895050164,0.0678756100699942,0.155020994130723,1.76099930420022,0.0298581055986842
56,6.81053388566576e-05,-0.491613116104394,0.379513632419218,11.4470945707814,93628.9182846705,4.43778959769302,84.5877618946976,-0.128498597352167,0.467919481017567,0.165866811797205,0.656811830840779,0.523021459552083
57,0.000266709920361923,0.944290851873161,0.719965574102136,10.0345871484995,22801.6264631086,6.20928153157289,497.343797076781,-2.17947979053591,0.101608404929067,0.159711320830406,1.97403662120673,0.466942935168476
58,2.93698870965242e-05,1.01357677021977,0.733719545265726,10.3971811313566,32767.1291350415,6.3273235756344,559.656708732162,-2.44500020103734,0.0798049444773853,0.21307824436459,1.82927157907616,0.394028106599905
59,3.26932149157347e-06,1.06376888867746,0.74341012579248,10.3979566059458,32792.5490660285,6.2230256283187,504.226528457285,-2.38100489431354,0.0846326840741705,0.188292115257858,2.0992830694022,0.377708779825142
60,6.50061057445934e-05,-0.227063525324967,0.443476761604528,9.34420774584732,11432.4118593673,5.56848973317615,262.038052869874,-3.40251787526411,0.0322168674825003,0.160090755347191,0.756077528553219,0.109578565172605
61,0.000161065042586449,0.448181033958019,0.610206671541477,10.5049644180825,36496.2362597514,5.12978545387601,168.980859966976,-1.82108748473026,0.139303434578983,0.245590414646504,0.839663537131101,0.216045780786178
62,0.00904891792963929,0.731129469807362,0.675053078004662,10.5550922663205,38372.3438293451,6.001128924299,403.884491236354,-3.11246764374673,0.0425958963754225,0.160570940828992,0.695632565341975,0.468011563793428
63,0.000135952546262342,-0.195892487515021,0.451182886820308,9.29576693931921,10891.8157691025,5.61916723798358,275.659728672762,-3.02710486425554,0.0462162780572295,0.0602482496760667,0.251410482205361,0.252161488756597
64,0.000206051511126213,-0.319284561135781,0.420850115673108,9.55814421758279,14159.5447680625,5.71554250932798,303.548836723209,-2.9832845003085,0.0481867620291118,0.0347399567036879,0.166552859689683,0.28413416137008
65,0.000747163619217507,0.646978794868655,0.656329318411737,10.9234303177339,55460.7209050521,5.22138549220008,185.190586521024,-1.89222549540224,0.130990928056878,0.274763699319883,0.884884538239448,0.26206128589191
66,2.05731719005539e-05,0.315651732175749,0.578264181986699,10.6903242650069,43928.7492444747,4.87239578904565,130.633512628774,-1.86579256240021,0.134029309181494,0.280953825241552,0.820976082350879,0.237471368303296
67,0.000453331807391525,0.429258465890009,0.605696583038703,10.5696522881057,38935.133161612,5.0555765339019,156.894959537126,-1.72343872879091,0.151428763720685,0.360659752851674,1.02874683537258,0.284820213261427
68,0.000207393189794426,0.353467263953135,0.587458128112951,10.6029607190329,40253.8414897992,5.41727495173167,225.264428905656,-1.88323765194113,0.132017432583836,0.24483825194741,0.809198900600234,0.233877657932724
69,9.91239812563381e-05,0.954969227595898,0.722113430927898,10.2044087519521,27022.0573929559,6.63408506692629,760.582864964292,-2.31129857632466,0.0901915306799136,0.210888362150894,2.03115723395814,0.332667580473525
70,6.03723455085328e-05,0.440989846528786,0.608494866068508,10.4975258629917,36225.7642035169,5.23846764910621,188.381215000577,-2.85017201768581,0.0546724260842739,0.112790220408596,1.32007057073868,0.182860443940702
71,1.46227968807077e-05,0.378310834505831,0.593465632241676,10.9219735672897,55379.9872938797,5.42159656707493,226.240041711132,-1.9926692688224,0.119974752897701,0.325230549204661,0.994334705364534,0.243853567596934
72,0.000407416146115804,-0.240879583663415,0.440069602564204,9.09677661411496,8926.47281315326,5.63901445453995,281.185460818368,-3.20802928757309,0.0388646820215967,0.0504978865461457,0.342326638861436,0.268072600450006
73,1.78382912547615e-05,0.252842358923878,0.562875978204234,10.7540886683811,46821.0734701862,5.23402391348169,187.545955894286,-1.89448571448988,0.130733856626366,0.287604745279458,0.97697911382822,0.189877421448288
74,6.82633341255306e-05,0.497598592316807,0.621894825746258,10.8419892120986,51122.9713365233,4.98832870431783,146.691054384835,-1.78289632747377,0.143945864642269,0.224989308214412,0.918228769447856,0.238291228357531
75,0.000455804849373132,-0.200189424626207,0.450119117395984,9.18999536228829,9798.60553599048,5.69301035358699,296.785707136948,-2.90817640865471,0.0517508509026657,0.0618748806880298,0.169986606991658,0.272741479298863
76,0.000121062959716755,-0.274553793143491,0.431789488847198,9.44882519236816,12693.2443804275,5.33431381551336,207.330433059321,-3.41125880185689,0.0319454461798753,0.146825809833406,0.494579497154752,0.156610044814595
77,0.000202465674967276,0.857111484153421,0.702056807536751,9.56808435778113,14300.9944785022,6.13830219889276,463.26636863835,-3.80536383489784,0.0217667654915431,0.172970425681039,1.62231043340165,0.16215894090896
78,7.86374332247957e-05,0.985086489881624,0.728116320395678,10.4852086303413,35782.2997718127,6.21512774847991,500.259892549602,-2.3731006471849,0.0852470398762279,0.192312142046051,1.82653879809487,0.352327170743815
79,1.37053584515206e-05,-0.182198355416092,0.454576000512639,9.45179095513938,12730.9454105786,5.65858309153099,286.742067320521,-3.39062215948575,0.0325898343208927,0.122672808099681,0.574808022759766,0.142199999113233
80,7.21828308266588e-06,1.10908514701559,0.751958515226099,10.4338336408881,33990.4078211947,6.31352858462451,551.98925727231,-2.24282491551273,0.0959701724386282,0.167936011432693,1.94305528122538,0.451137287548835
81,2.95221581082984e-05,0.414946198422789,0.602273289320365,10.6998147300468,44347.6380843052,5.3112900407282,202.611436872695,-2.07401321447622,0.111648375046502,0.303684225177456,1.0249091546816,0.169198529106708
82,5.74625106649785e-05,-0.327353388247069,0.418884723564757,9.47430760748778,13020.8553343562,5.57512883368464,263.78353765298,-3.42158349733142,0.0316276940136696,0.113981091889246,0.62387489404417,0.174088535322002
83,6.38621396083124e-05,0.319558429098427,0.579216634168452,10.7525616392389,46749.630887865,5.28906825366496,198.158705718987,-2.029247222164,0.116166188648647,0.345665699360994,1.08678155639303,0.307002573282908
84,0.000887694389954129,0.962543344973698,0.723630736080149,10.1023721566745,24400.8234014867,6.25459816708408,520.400218800003,-3.13229161726419,0.0417947360888066,0.139556775223625,0.750632671790198,0.4621875009894
85,6.88451768467313e-06,0.43783566911803,0.607743193358698,10.7830035047512,48194.6599629721,5.14559102134785,171.672917052584,-1.86815798224166,0.133755003242479,0.261192707324972,0.789181405646646,0.251145750487016
86,9.87445444114986e-05,0.965991260512134,0.724319750320205,10.2031942138897,26989.2579978184,6.33457751052663,563.731182175441,-2.33449268265883,0.0883062954107997,0.200333340612123,1.81519455279221,0.318826058382811
87,0.000223194768589188,0.303954388012509,0.575408914086849,10.6135678035162,40683.0898997709,5.27164419854657,194.735883823334,-2.21888019333155,0.0980678072009572,0.262957007299296,0.946749944267469,0.298599840921076
88,4.44947649510918e-05,-0.246359320583346,0.438719796303011,9.37136438048752,11747.1317158982,5.43528785281934,229.358860369007,-3.30644441015908,0.035350768587841,0.119298505630534,0.702034322678525,0.171346883178714
89,0.00136844047928969,-0.463724840456473,0.386102561008118,9.70776642601288,16444.8300811018,5.62178401471865,276.382013254138,-3.3344636667266,0.0344076219961469,0.138964151250399,0.113048104151474,0.0922817815762676
90,6.75523322498066e-05,-0.28750121777403,0.428615720084964,9.48898846528403,13213.4227285509,5.54293636694774,255.426926542731,-3.53967667589307,0.0282041485036615,0.153705193109266,0.538113139996302,0.150265974387269
91,0.00404406679658585,-0.14933552178916,0.462735347381907,9.59654969963661,14713.9264175947,5.7598251461528,317.292844192636,-3.03211743804591,0.0459958240435239,0.159775550714098,0.565924422519244,0.121936964872503
92,0.000278413001615593,-0.0793764866578666,0.480166290975091,9.63841521649075,15343.0091067721,5.57164873287766,262.867139853968,-3.37723214044312,0.0330146436980248,0.193430940772481,0.542101252996042,0.109816078806943
93,0.000134777486575135,0.358573234283135,0.588695010487874,10.7251150624848,45483.9621455106,5.22466923329178,185.799704004493,-2.15296400925738,0.104054572309993,0.31476120898126,0.969910015921036,0.122803855996803
94,0.000100291583362674,0.528266482356684,0.629078705826672,10.8207031300128,50046.2636702025,5.87121298798193,354.678940739166,-2.98842901554587,0.0479513575609069,0.107152587269774,1.41975019986167,0.48542176002767
95,1.31622796441962e-05,1.09505757697983,0.749332899423349,10.2468773263729,28194.3625219688,6.51659374211913,676.270904534993,-2.19313556469934,0.100368613529869,0.153191465783191,1.8919353363713,0.352521803595233
96,2.10205709643743e-05,0.363977594784712,0.590002955430151,10.7859477061481,48336.7638367206,6.16817685897588,477.315099607167,-3.04471135567196,0.045446349305249,0.119531558744588,1.32950317605136,0.424670318019725
97,3.68242413996048e-05,0.480690148991574,0.617910830154845,10.7266639695852,45554.4671661986,5.91166814623302,369.321724480463,-2.89787542326075,0.0522586884747212,0.200358523946513,1.30662872802714,0.429480135431226
98,0.00662908057443782,-0.436451231813946,0.392586893778662,9.88937867018551,19719.8036297873,5.80382180711935,331.564316407481,-3.11360687600117,0.0425494609932143,0.0785486467838988,0.101706573267183,0.0580440922118253
99,1.34094719623067e-05,0.371891126647066,0.591915862143875,10.9447436213691,56655.4587688049,5.24281731202025,189.202394417299,-2.21050141485293,0.098811414346652,0.303447106948508,0.894391135883233,0.268413025858518
100,1.4403952728805e-06,1.07847593994147,0.746205460786796,10.2981248256584,29676.917250341,6.36805630034058,582.923698449732,-2.25648320840182,0.0947917018769683,0.18013818348054,2.03219176931832,0.359397906810441
101,0.000473537417972754,0.132382138995509,0.533047285948007,10.7484824867582,46559.3204316317,4.99051254081184,147.011753712738,-2.02115065407131,0.117000063198959,0.264943178958457,0.912368205479786,0.253573644205497
102,0.000268010060746625,-0.258187121471111,0.435809405998033,9.96382974615702,21243.9992482753,6.71661762317082,826.018874026403,-1.89811539549779,0.130321923120954,0.334652452647105,1.39282553331606,0.29783264434468
103,0.000405238230132164,-0.13228780715609,0.466976194063045,9.0964402247234,8923.4705473884,5.73859971148141,310.629135884637,-3.12643089895167,0.0420300770753081,0.0515067645325992,0.294422561282813,0.275458324255611
104,0.000796789555696848,0.875054741454624,0.705796394910087,10.5294703739619,37401.6602437649,6.44499213484708,629.5417255006,-2.14683585840177,0.104627270577963,0.555991553014305,0.936627577605466,0.324845477403437
105,0.000184256590415813,0.460277528393939,0.613080011523229,10.6183467087426,40877.9758305163,5.11704109071264,166.840971242516,-1.88686583774498,0.131602237803068,0.362195085624711,1.10392653252441,0.294089423830074
106,2.01150357009237e-05,0.353351524911615,0.587430078347826,10.7539213578982,46813.2404690623,5.29235100797758,198.810280960347,-1.88844079580264,0.131422351140904,0.362868930173054,0.893753146613849,0.189887364652072
107,0.00267990533873676,1.0971913976296,0.749733488304099,10.3676554443114,31813.8002358472,6.6903800757208,804.628013606295,-2.14047814540603,0.105224362584041,0.0711219795874771,2.14605176022364,0.440983861020371
108,2.31570154137961e-06,1.14869008322647,0.759271573973268,10.2260722713252,27613.8371289427,6.44097185339562,627.015871303084,-2.2908550300945,0.0918831807539382,0.156100062990733,2.0242593255427,0.389078472026476
109,0.000463000705088182,-0.0548019235478727,0.486302946915291,9.47485544480456,13027.9905991086,5.31427131290636,203.216378011455,-3.48203162477496,0.0298278321846863,0.13200720219947,0.590624839949143,0.19392149899966
110,0.00110983519990828,-0.0223711556586054,0.494407444324948,9.47960104988743,13089.9632300254,5.56811729600391,261.940478329766,-3.28154834084435,0.0362096427749051,0.168786251116777,0.541784925381649,0.243388018778381
111,5.86774427094131e-05,1.04447670737864,0.739712865729203,10.0944027647074,24207.1364840688,6.47890284708894,651.2560267093,-2.1783754215172,0.101709260665226,0.181592996701833,1.82182864574794,0.395357878614897
112,0.0206049936541418,0.283157118005572,0.570320062928531,11.0357358043945,62052.4829035889,5.32480860558765,205.369050214342,-2.61476954906966,0.0681939050025817,0.105514128361983,1.32252509747681,0.417119190752431
113,0.0042218263708763,-0.271377289336598,0.432569003805575,9.35516441007513,11558.3616924349,6.00617595469185,405.928061180732,-2.98329829682161,0.0481861292587693,0.138857022670159,0.235752134586858,0.210116407142328
114,4.06247327040038e-06,1.04345665845147,0.739516419794331,10.170751629982,26127.7077539917,6.2751562699687,531.209387346543,-2.32833741149039,0.0888031031744578,0.148083033132656,1.92370115970344,0.360058263840203
115,0.000195320626734866,0.304239962642605,0.57547868232008,10.9115473905733,54805.585371138,5.17236509258081,176.331384753312,-2.3241735540607,0.0891406078688004,0.295440238593727,0.888054897720227,0.202015984583587
116,3.06376722605774e-06,0.408759265888268,0.600790336803119,11.022862782879,61258.799468438,5.17285325941579,176.417484901223,-1.97877171891151,0.121449834278534,0.289455981126411,0.980038997065449,0.273568539680017
117,1.52196402579834e-06,0.454236859874053,0.611646111852925,10.8964070918655,53982.0623611407,5.14884614224641,172.232643647236,-2.00446028187158,0.118735415853166,0.31474796450346,0.908307781061995,0.233360734816364
118,1.51246312916816e-05,-0.0548657393528715,0.486287004950417,10.0599419501232,23387.1487116511,6.62933009900079,756.974902507499,-1.68243725786965,0.156773005428724,0.296992643025746,1.53459017801982,0.335588769571511
119,0.0669466031555522,0.460119763599692,0.613042587009556,9.59762301007995,14729.7275067013,5.91427965010375,370.287470068798,-2.09890448502887,0.109203345056992,0.392556458228589,1.67707545491846,0.49075726006076
120,3.1137776353691e-05,0.292619559610631,0.572637323201873,10.783924093564,48239.0478561375,5.23202503655415,187.171449031454,-1.83726949259233,0.137374545022716,0.342792924682056,0.796180362329914,0.198925731369157
121,0.00120737404514396,0.313175187953938,0.577660098685922,10.4063161040322,33067.8273080989,4.998839209958,148.240982535143,-1.78372136193256,0.143844229259459,0.305593822160715,0.805413122235144,0.218536044392304
122,0.000386319754707149,0.308389752659523,0.576492169440383,10.7658050373297,47372.8726707836,5.03210547434404,153.255348445951,-1.77352589008669,0.145104397864685,0.211743503671668,0.861667549118297,0.163879710946105
123,0.000497530374586686,0.300653582730754,0.574602282763575,10.5965959013295,39998.446759495,6.0953219105704,443.776878654226,-3.01036459829403,0.0469598255318147,0.0667231197191942,1.46910906922717,0.411138318214196
124,0.000218792458482034,0.396503981159559,0.597847414978254,10.6169502564865,40820.931528034,5.07746348333163,160.366766622333,-2.7665933924548,0.0591563300442477,0.139251437799293,1.32818044551309,0.266495791807992
125,0.000195833983112139,-0.183125232986626,0.454346203274808,9.52710687268733,13726.8201422778,5.73675505816509,310.056660990172,-3.062575047006,0.0446776670389223,0.0544246748309336,0.169723907824766,0.256399523668955
126,0.000383996974537476,0.83180256729557,0.696735938241325,9.435281560405,12522.4906729103,5.89091105192527,361.734693383988,-3.29239521324634,0.0358330016011475,0.0626162507947251,2.14314795901776,0.247633007971781
127,0.00964434890403019,-0.390032092485635,0.403709575114513,9.39431064195383,12019.8008767022,6.06361207901302,429.925560683941,-3.12826724510397,0.0419562014102974,0.102402370046606,0.223631170754778,0.357159254535298
128,4.35371505256609e-05,0.513134398947578,0.625540962822695,10.6998591606047,44349.6085183776,4.98554032480939,146.282593790943,-1.89081977668912,0.131151027278704,0.249696852939488,0.984450639932047,0.192442331843703
129,2.23852681177544e-05,1.00760619531,0.732551416569415,10.5345345383876,37591.5488086744,6.26263717729798,524.600582235613,-2.16232430652964,0.103185166344292,0.187943125683537,2.024359448423,0.406138859899475
130,2.46782417660835e-06,1.00971503274296,0.73296437698477,10.2574411924627,28493.7827251184,6.34911496791906,571.986258745516,-2.30632324541941,0.0906006247713657,0.193183358337018,2.09101411380551,0.396145319181116
131,0.000110138018799878,0.763337153484925,0.682077827032396,9.48832919168709,13204.714338742,6.3114671088033,550.852516848888,-4.02818896790191,0.0174950230171444,0.246710418442323,1.56389155299903,0.218604495443799
132,0.000204446085747535,0.92065525308361,0.71517559921834,10.250478212661,28296.0702244106,6.41318481792495,609.832797981497,-3.02279803873887,0.0464064958245527,0.242293550457369,0.764347554563418,0.422858276894265
133,3.45096317112634e-05,0.965593188152122,0.724240255875318,10.2721629292715,28916.363625362,6.42284914918836,615.754995099842,-2.50126145777225,0.0757697944444183,0.136353414575699,1.92124639839789,0.400070654575637
134,0.00439377331832782,0.688616656498866,0.665659124483002,10.1836751100274,26467.5599703919,6.81285814187749,909.466480012331,-2.27606139134661,0.0931250469212838,0.442754012424665,1.19145694298401,0.375529216934079
135,0.000985217609082017,-0.394236024395005,0.402697981327475,9.89371217024533,19805.4448290447,5.81489226018634,335.25527621425,-3.34906489612269,0.0339257986844722,0.134572245234099,0.196926754025759,0.0534220669597627
136,6.71423518997739e-05,-0.0475403535400053,0.488117149551918,9.96233410194607,21212.2495328399,6.4471749625553,630.917407514684,-1.68267179939253,0.156742002654013,0.297633137768284,1.46730109930349,0.320564989419648
137,0.00013237768370548,0.419372425658176,0.603333067088259,10.9228443811863,55428.233960289,5.36135157398377,213.012654338319,-2.0315570157734,0.115929248601853,0.20626885148841,0.837240392776702,0.270729137104711
138,0.000906399088317369,-0.46552721164194,0.385675437498026,9.8571546765977,19094.4820921563,5.06257335949856,157.996575619622,-3.651833556791,0.0252874703344927,0.026301137879521,0.214690245949773,0.391769039289737
139,1.81463590770373e-05,0.886814569430958,0.708232374372566,10.3508788436525,31284.5249477663,6.80244301274154,900.043425523126,-2.45699397915269,0.078928595071034,0.510561367597536,1.01407669426524,0.373331417098114
140,0.000163861602283333,-0.646603055057854,0.343755438867484,9.64236216110487,15403.6867808682,5.06261481098058,158.003124947574,-3.12772845031321,0.0419778640859254,0.082495382363623,0.593284493189955,0.0984032591394172
141,0.00124139976672805,0.386656728435269,0.595477616324842,10.6758381800691,43296.9806264784,6.00369470219729,404.922099704638,-3.07083794109057,0.0443263175950791,0.0962798737797456,1.59785068008048,0.384662157842329
